ProductID,ProductName,CataloguePrice,SupplierPrice,Category,SubCategory
OFF-PA-10002109,Wirebound Voice Message Log Book,505,321,Office Supplies,Paper
OFF-PA-10002120,Xerox 1889,5999,3503,Office Supplies,Paper
OFF-PA-10002137,"Southworth 100% Rsum Paper, 24lb.",1128,427,Office Supplies,Paper
OFF-PA-10002160,Xerox 1978,861,294,Office Supplies,Paper
OFF-PA-10005018,Xerox 1966,965,330,Office Supplies,Paper
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",544,336,Office Supplies,Paper
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",3334,1233,Office Supplies,Paper
OFF-PA-10002230,Xerox 1897,543,317,Office Supplies,Paper
OFF-PA-10002245,Xerox 1895,867,328,Office Supplies,Paper
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",704,411,Office Supplies,Paper
OFF-PA-10002250,Things To Do Today Pad,868,305,Office Supplies,Paper
OFF-PA-10002254,Xerox 1883,3851,1424,Office Supplies,Paper
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",1656,581,Office Supplies,Paper
OFF-PA-10002262,Xerox 192,959,336,Office Supplies,Paper
OFF-PA-10002319,Xerox 1944,5775,1976,Office Supplies,Paper
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",707,413,Office Supplies,Paper
OFF-PA-10002365,Xerox 1967,700,421,Office Supplies,Paper
OFF-PA-10005019,Xerox 1916,5391,3058,Office Supplies,Paper
OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",597,390,Office Supplies,Paper
OFF-PA-10002421,Embossed Ink Jet Note Cards,2441,1467,Office Supplies,Paper
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),861,294,Office Supplies,Paper
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),765,290,Office Supplies,Paper
OFF-PA-10002499,Xerox 1890,7341,2447,Office Supplies,Paper
OFF-PA-10002552,Xerox 1958,959,336,Office Supplies,Paper
OFF-PA-10002558,Xerox 1938,5180,3113,Office Supplies,Paper
OFF-PA-10002581,Xerox 1951,3257,2130,Office Supplies,Paper
OFF-PA-10002586,Xerox 1970,533,329,Office Supplies,Paper
OFF-PA-10002606,Xerox 1928,555,363,Office Supplies,Paper
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",643,238,Office Supplies,Paper
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,358,228,Office Supplies,Paper
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,952,622,Office Supplies,Paper
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),959,336,Office Supplies,Paper
OFF-PA-10002709,Xerox 1956,891,304,Office Supplies,Paper
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",1004,371,Office Supplies,Paper
OFF-PA-10002741,Xerox 1980,620,235,Office Supplies,Paper
OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",730,426,Office Supplies,Paper
OFF-PA-10002751,Xerox 1920,867,328,Office Supplies,Paper
OFF-PA-10002764,Easy-staple paper,1689,578,Office Supplies,Paper
OFF-PA-10002787,Xerox 227,959,336,Office Supplies,Paper
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5  x 11",904,343,Office Supplies,Paper
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",1432,503,Office Supplies,Paper
OFF-PA-10002923,Xerox 1942,5391,3058,Office Supplies,Paper
OFF-PA-10002947,Xerox 1923,988,347,Office Supplies,Paper
OFF-PA-10002960,Xerox 1926,732,263,Office Supplies,Paper
OFF-PA-10002968,Xerox 1973,3334,1233,Office Supplies,Paper
OFF-PA-10002986,Xerox 1898,988,347,Office Supplies,Paper
OFF-PA-10003001,Xerox 1986,988,347,Office Supplies,Paper
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",455,172,Office Supplies,Paper
OFF-PA-10005020,Standard Line While You Were Out Hardbound Telephone Message Book,3209,1186,Office Supplies,Paper
OFF-PA-10003022,Xerox 1992,652,381,Office Supplies,Paper
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",772,491,Office Supplies,Paper
OFF-PA-10003039,Xerox 1960,3257,2129,Office Supplies,Paper
OFF-PA-10003063,EcoTones Memo Sheets,592,208,Office Supplies,Paper
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",959,336,Office Supplies,Paper
OFF-PA-10003127,Easy-staple paper,3851,1424,Office Supplies,Paper
OFF-PA-10003129,Tops White Computer Printout Paper,7189,2592,Office Supplies,Paper
OFF-PA-10003134,Xerox 1937,5196,3122,Office Supplies,Paper
OFF-PA-10003172,Xerox 1996,959,336,Office Supplies,Paper
OFF-PA-10003177,Xerox 1999,959,336,Office Supplies,Paper
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",1200,433,Office Supplies,Paper
OFF-PA-10003228,Xerox 1917,7189,2592,Office Supplies,Paper
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,1248,750,Office Supplies,Paper
OFF-PA-10003270,Xerox 1954,555,363,Office Supplies,Paper
OFF-PA-10003302,Xerox 1906,3797,2347,Office Supplies,Paper
OFF-PA-10003309,Xerox 211,700,421,Office Supplies,Paper
OFF-PA-10003349,Xerox 1957,707,413,Office Supplies,Paper
OFF-PA-10003363,Xerox 204,959,336,Office Supplies,Paper
OFF-PA-10003395,Xerox 1941,11340,6815,Office Supplies,Paper
OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",556,185,Office Supplies,Paper
OFF-PA-10003441,Xerox 226,959,336,Office Supplies,Paper
OFF-PA-10003465,Xerox 1912,2807,986,Office Supplies,Paper
OFF-PA-10003543,Xerox 1985,700,421,Office Supplies,Paper
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,1722,574,Office Supplies,Paper
OFF-PA-10003625,Xerox 1979,4492,1703,Office Supplies,Paper
OFF-PA-10003641,Xerox 1909,3851,1424,Office Supplies,Paper
OFF-PA-10003651,Xerox 1968,722,434,Office Supplies,Paper
OFF-PA-10003656,Xerox 1935,2800,1780,Office Supplies,Paper
OFF-PA-10003657,Xerox 1927,620,235,Office Supplies,Paper
OFF-PA-10003673,Strathmore Photo Mount Cards,989,366,Office Supplies,Paper
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",809,276,Office Supplies,Paper
OFF-PA-10003729,Xerox 1998,700,421,Office Supplies,Paper
OFF-PA-10003739,Xerox 1969,861,294,Office Supplies,Paper
OFF-PA-10003790,Xerox 1991,2424,1541,Office Supplies,Paper
OFF-PA-10003797,Xerox 209,959,336,Office Supplies,Paper
OFF-PA-10003823,Xerox 197,3257,2129,Office Supplies,Paper
OFF-PA-10003845,Xerox 1987,861,294,Office Supplies,Paper
OFF-PA-10003848,Xerox 1997,700,421,Office Supplies,Paper
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",956,353,Office Supplies,Paper
OFF-PA-10003892,Xerox 1943,7189,2592,Office Supplies,Paper
OFF-PA-10003893,Xerox 1962,620,235,Office Supplies,Paper
OFF-PA-10003919,Xerox 1989,533,330,Office Supplies,Paper
OFF-PA-10003936,Xerox 1994,959,336,Office Supplies,Paper
OFF-PA-10003953,Xerox 218,959,336,Office Supplies,Paper
OFF-PA-10003971,Xerox 1965,652,381,Office Supplies,Paper
OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",516,301,Office Supplies,Paper
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),1448,549,Office Supplies,Paper
OFF-PA-10004039,Xerox 1882,6110,3568,Office Supplies,Paper
OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),891,304,Office Supplies,Paper
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",778,508,Office Supplies,Paper
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",8211,2884,Office Supplies,Paper
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",1197,399,Office Supplies,Paper
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,7341,2447,Office Supplies,Paper
OFF-PA-10004100,Xerox 216,700,421,Office Supplies,Paper
OFF-PA-10004101,Xerox 1894,700,421,Office Supplies,Paper
OFF-PA-10004156,Xerox 188,1689,578,Office Supplies,Paper
OFF-PA-10004239,Xerox 1953,620,235,Office Supplies,Paper
OFF-PA-10004243,Xerox 1939,2807,986,Office Supplies,Paper
OFF-PA-10004248,Xerox 1990,555,363,Office Supplies,Paper
OFF-PA-10004255,Xerox 219,959,336,Office Supplies,Paper
OFF-PA-10004285,Xerox 1959,988,347,Office Supplies,Paper
OFF-PA-10004327,Xerox 1911,7089,2490,Office Supplies,Paper
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,2957,1038,Office Supplies,Paper
OFF-PA-10004355,Xerox 231,700,421,Office Supplies,Paper
OFF-PA-10004359,Multicolor Computer Printout Paper,15517,5452,Office Supplies,Paper
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,5196,3122,Office Supplies,Paper
OFF-PA-10004405,Rediform Voice Mail Log Books,322,193,Office Supplies,Paper
OFF-PA-10004438,Xerox 1907,1805,650,Office Supplies,Paper
OFF-PA-10004451,Xerox 222,959,336,Office Supplies,Paper
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",602,383,Office Supplies,Paper
OFF-PA-10004475,Xerox 1940,8189,2802,Office Supplies,Paper
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,667,228,Office Supplies,Paper
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,1710,585,Office Supplies,Paper
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",1118,403,Office Supplies,Paper
OFF-PA-10004609,Xerox 221,700,421,Office Supplies,Paper
OFF-PA-10004610,Xerox 1900,450,294,Office Supplies,Paper
OFF-PA-10004621,Xerox 212,959,336,Office Supplies,Paper
OFF-PA-10004665,Advantus Motivational Note Cards,1951,668,Office Supplies,Paper
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",927,342,Office Supplies,Paper
OFF-PA-10004733,Things To Do Today Spiral Book,864,504,Office Supplies,Paper
OFF-PA-10004734,Southworth Structures Collection,1092,364,Office Supplies,Paper
OFF-PA-10004735,Xerox 1905,700,421,Office Supplies,Paper
OFF-PA-10004782,Xerox 228,959,336,Office Supplies,Paper
OFF-PA-10004888,Xerox 217,959,336,Office Supplies,Paper
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",1388,487,Office Supplies,Paper
OFF-PA-10004947,Easy-staple paper,450,294,Office Supplies,Paper
OFF-PA-10004948,Xerox 190,732,263,Office Supplies,Paper
OFF-PA-10004965,Xerox 1921,1050,686,Office Supplies,Paper
OFF-PA-10004971,Xerox 196,630,368,Office Supplies,Paper
OFF-PA-10004983,Xerox 23,959,336,Office Supplies,Paper
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",1104,683,Office Supplies,Paper
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,10115,8970,Office Supplies,Storage
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",12546,7211,Office Supplies,Storage
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,19224,13085,Office Supplies,Storage
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,7277,5718,Office Supplies,Storage
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,20725,27180,Office Supplies,Storage
OFF-ST-10000107,Fellowes Super Stor/Drawer,3274,2275,Office Supplies,Storage
OFF-ST-10000129,Fellowes Recycled Storage Drawers,11880,10325,Office Supplies,Storage
OFF-ST-10000136,Letter Size File,3539,3523,Office Supplies,Storage
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,36664,37429,Office Supplies,Storage
OFF-ST-10000321,Akro Stacking Bins,820,757,Office Supplies,Storage
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",1157,1242,Office Supplies,Storage
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,3420,2527,Office Supplies,Storage
OFF-ST-10000419,"Rogers Jumbo File, Granite",1371,1344,Office Supplies,Storage
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",4449,2502,Office Supplies,Storage
OFF-ST-10000532,Advantus Rolling Drawer Organizers,4848,2847,Office Supplies,Storage
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,2243,3597,Office Supplies,Storage
OFF-ST-10000585,Economy Rollaway Files,20815,12224,Office Supplies,Storage
OFF-ST-10000604,Home/Office Personal File Carts,4345,2607,Office Supplies,Storage
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",1000,1021,Office Supplies,Storage
OFF-ST-10000617,Woodgrain Magazine Files by Perma,200,346,Office Supplies,Storage
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,1740,1607,Office Supplies,Storage
OFF-ST-10000642,"Tennsco Lockers, Gray",2244,1951,Office Supplies,Storage
OFF-ST-10000649,Hanging Personal Folder File,1962,1177,Office Supplies,Storage
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",2886,3177,Office Supplies,Storage
OFF-ST-10000676,Fellowes Econo/Stor Drawers,10274,9111,Office Supplies,Storage
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",15775,12394,Office Supplies,Storage
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,5195,9717,Office Supplies,Storage
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,1246,1240,Office Supplies,Storage
OFF-ST-10000777,"Companion Letter/Legal File, Black",4833,2718,Office Supplies,Storage
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,2972,2023,Office Supplies,Storage
OFF-ST-10000876,Eldon Simplefile Box Office,1096,1119,Office Supplies,Storage
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,6966,4091,Office Supplies,Storage
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,1678,1007,Office Supplies,Storage
OFF-ST-10000918,Crate-A-Files,1373,806,Office Supplies,Storage
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",2465,5122,Office Supplies,Storage
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,1702,1737,Office Supplies,Storage
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,7261,13940,Office Supplies,Storage
OFF-ST-10001031,Adjustable Personal File Tote,1402,1505,Office Supplies,Storage
OFF-ST-10001034,Eldon File Chest Portable File,1710,1836,Office Supplies,Storage
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,16727,16727,Office Supplies,Storage
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",7009,13456,Office Supplies,Storage
OFF-ST-10001172,"Tennsco Lockers, Sand",2601,1594,Office Supplies,Storage
OFF-ST-10005021,"Fellowes Personal Hanging Folder Files, Navy",1719,966,Office Supplies,Storage
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,1947,1168,Office Supplies,Storage
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",16358,9815,Office Supplies,Storage
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",1473,1543,Office Supplies,Storage
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",1958,1125,Office Supplies,Storage
OFF-ST-10001325,Sterilite Officeware Hinged File Box,913,956,Office Supplies,Storage
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",1367,1395,Office Supplies,Storage
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,7452,6743,Office Supplies,Storage
OFF-ST-10001414,Decoflex Hanging Personal Folder File,1942,1141,Office Supplies,Storage
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,6219,5976,Office Supplies,Storage
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,5721,5074,Office Supplies,Storage
OFF-ST-10001476,Steel Personal Filing/Posting Tote,3095,3240,Office Supplies,Storage
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",16090,15616,Office Supplies,Storage
OFF-ST-10001496,Standard Rollaway File with Lock,22703,13334,Office Supplies,Storage
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",461,620,Office Supplies,Storage
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,4212,7677,Office Supplies,Storage
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",9566,8831,Office Supplies,Storage
OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,15161,8904,Office Supplies,Storage
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,1220,1725,Office Supplies,Storage
OFF-ST-10001580,Super Decoflex Portable Personal File,1320,1348,Office Supplies,Storage
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",1698,997,Office Supplies,Storage
OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,1349,1377,Office Supplies,Storage
OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",5510,5087,Office Supplies,Storage
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,80338,49239,Office Supplies,Storage
OFF-ST-10001809,Fellowes Officeware Wire Shelving,9162,8803,Office Supplies,Storage
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",5387,3164,Office Supplies,Storage
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,22021,16612,Office Supplies,Storage
OFF-ST-10001963,Tennsco Regal Shelving Units,6405,12296,Office Supplies,Storage
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,36536,38251,Office Supplies,Storage
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",2130,2047,Office Supplies,Storage
OFF-ST-10002205,File Shuttle I and Handi-File,1940,2031,Office Supplies,Storage
OFF-ST-10002214,X-Rack File for Hanging Folders,1422,835,Office Supplies,Storage
OFF-ST-10002276,Safco Steel Mobile File Cart,10420,6252,Office Supplies,Storage
OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",3336,3019,Office Supplies,Storage
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",29737,37098,Office Supplies,Storage
OFF-ST-10002301,Tennsco Commercial Shelving,1244,2517,Office Supplies,Storage
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",8259,7936,Office Supplies,Storage
OFF-ST-10002352,Iris Project Case,1005,590,Office Supplies,Storage
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",2759,1518,Office Supplies,Storage
OFF-ST-10002406,Pizazz Global Quick File,1916,1077,Office Supplies,Storage
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,1571,884,Office Supplies,Storage
OFF-ST-10002485,Rogers Deluxe File Chest,2219,2176,Office Supplies,Storage
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,711,684,Office Supplies,Storage
OFF-ST-10002554,Tennsco Industrial Shelving,3040,5991,Office Supplies,Storage
OFF-ST-10002562,Staple magnet,826,844,Office Supplies,Storage
OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",13813,13813,Office Supplies,Storage
OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,3377,3118,Office Supplies,Storage
OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",19537,11474,Office Supplies,Storage
OFF-ST-10002743,SAFCO Boltless Steel Shelving,11477,11250,Office Supplies,Storage
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",13666,13395,Office Supplies,Storage
OFF-ST-10002790,Safco Industrial Shelving,7606,7163,Office Supplies,Storage
OFF-ST-10002957,Sterilite Show Offs Storage Containers,317,660,Office Supplies,Storage
OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",3928,3812,Office Supplies,Storage
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,3050,1679,Office Supplies,Storage
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,4127,2530,Office Supplies,Storage
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,23408,12883,Office Supplies,Storage
OFF-ST-10003221,Staple magnet,1356,779,Office Supplies,Storage
OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",5268,5378,Office Supplies,Storage
OFF-ST-10003306,Letter Size Cart,18428,10143,Office Supplies,Storage
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,3548,3548,Office Supplies,Storage
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,885,881,Office Supplies,Storage
OFF-ST-10003442,Eldon Portable Mobile Manager,2464,2580,Office Supplies,Storage
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",1336,1434,Office Supplies,Storage
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",29345,26550,Office Supplies,Storage
OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",4088,3699,Office Supplies,Storage
OFF-ST-10003572,Portfile Personal File Boxes,1525,1637,Office Supplies,Storage
OFF-ST-10003638,Mobile Personal File Cube,2974,1709,Office Supplies,Storage
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,4898,9653,Office Supplies,Storage
OFF-ST-10003656,Safco Industrial Wire Shelving,6062,11638,Office Supplies,Storage
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,4873,5365,Office Supplies,Storage
OFF-ST-10003716,Tennsco Double-Tier Lockers,16462,24471,Office Supplies,Storage
OFF-ST-10003722,Project Tote Personal File,1809,996,Office Supplies,Storage
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",17930,19739,Office Supplies,Storage
OFF-ST-10003816,Fellowes High-Stak Drawer Files,21671,13566,Office Supplies,Storage
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",6192,5603,Office Supplies,Storage
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",2023,1188,Office Supplies,Storage
OFF-ST-10004123,Safco Industrial Wire Shelving System,5473,11372,Office Supplies,Storage
OFF-ST-10004180,Safco Commercial Shelving,2984,5581,Office Supplies,Storage
OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",11319,10876,Office Supplies,Storage
OFF-ST-10004258,Portable Personal File Box,1550,891,Office Supplies,Storage
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",6124,6124,Office Supplies,Storage
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",5419,5673,Office Supplies,Storage
OFF-ST-10004459,Tennsco Single-Tier Lockers,39410,35657,Office Supplies,Storage
OFF-ST-10004507,Advantus Rolling Storage Box,2178,1251,Office Supplies,Storage
OFF-ST-10004634,"Personal Folder Holder, Ebony",1457,784,Office Supplies,Storage
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",3148,6370,Office Supplies,Storage
OFF-ST-10004835,Plastic Stacking Crates & Casters,480,516,Office Supplies,Storage
OFF-ST-10004946,Desktop 3-Pocket Hot File,6816,4003,Office Supplies,Storage
OFF-ST-10005022,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",1320,1454,Office Supplies,Storage
OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,1660,2124,Office Supplies,Storage
OFF-ST-10004963,Eldon Gobal File Keepers,971,1816,Office Supplies,Storage
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,170303,157202,Office Supplies,Supplies
OFF-SU-10000157,Compact Automatic Electric Letter Opener,12169,11692,Office Supplies,Supplies
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,1200,661,Office Supplies,Supplies
OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,226,412,Office Supplies,Supplies
OFF-SU-10000646,Premier Automatic Letter Opener,15181,29144,Office Supplies,Supplies
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",1793,986,Office Supplies,Supplies
OFF-SU-10000946,Staple remover,1029,566,Office Supplies,Supplies
OFF-SU-10000952,Fiskars Home & Office Scissors,1136,639,Office Supplies,Supplies
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,718,771,Office Supplies,Supplies
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,270,145,Office Supplies,Supplies
OFF-SU-10001218,Fiskars Softgrip Scissors,1405,790,Office Supplies,Supplies
OFF-SU-10001225,Staple remover,375,360,Office Supplies,Supplies
OFF-SU-10001574,Acme Value Line Scissors,474,255,Office Supplies,Supplies
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,1079,634,Office Supplies,Supplies
OFF-SU-10001935,Staple remover,139,261,Office Supplies,Supplies
OFF-SU-10002189,Acme Rosewood Handle Letter Opener,242,491,Office Supplies,Supplies
OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,317,310,Office Supplies,Supplies
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,732,403,Office Supplies,Supplies
OFF-SU-10002522,Acme Kleen Earth Office Shears,500,275,Office Supplies,Supplies
OFF-SU-10002537,Acme Box Cutter Scissors,1288,757,Office Supplies,Supplies
OFF-SU-10002557,Fiskars Spring-Action Scissors,1204,1293,Office Supplies,Supplies
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",2278,1227,Office Supplies,Supplies
OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,51767,102019,Office Supplies,Supplies
OFF-SU-10003002,Letter Slitter,259,244,Office Supplies,Supplies
OFF-SU-10003505,Premier Electric Letter Opener,7549,13758,Office Supplies,Supplies
OFF-SU-10003567,Stiletto Hand Letter Openers,606,1164,Office Supplies,Supplies
OFF-SU-10003936,Acme Serrated Blade Letter Opener,194,393,Office Supplies,Supplies
OFF-SU-10004115,Acme Stainless Steel Office Snips,633,663,Office Supplies,Supplies
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,862,903,Office Supplies,Supplies
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",1537,1530,Office Supplies,Supplies
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",868,499,Office Supplies,Supplies
OFF-SU-10004498,Martin-Yale Premier Letter Opener,1326,1249,Office Supplies,Supplies
OFF-SU-10004661,Acme Titanium Bonded Scissors,1071,629,Office Supplies,Supplies
