OrderID,ShipDate,ShipMode,AddressID,ShipmentID
US-2014-147648,2014-12-01,Standard Class,AD000064,SH000447
CA-2014-137092,2014-10-22,Second Class,AD000064,SH000448
US-2015-118766,2015-10-22,Standard Class,AD000064,SH000449
US-2017-164147,2017-02-05,First Class,AD000065,SH000450
CA-2017-123134,2017-05-07,Standard Class,AD000065,SH000451
US-2017-126060,2017-04-18,Standard Class,AD000065,SH000452
CA-2016-165820,2016-09-30,Standard Class,AD000065,SH000453
CA-2014-120432,2014-08-26,Second Class,AD000065,SH000454
CA-2016-148516,2016-08-11,Standard Class,AD000065,SH000455
CA-2015-162950,2015-07-03,Second Class,AD000065,SH000456
CA-2016-145583,2016-10-19,Standard Class,AD000066,SH000457
CA-2014-139192,2014-06-01,Second Class,AD000066,SH000458
CA-2014-110100,2014-04-29,Standard Class,AD000066,SH000459
CA-2017-143861,2017-06-19,Standard Class,AD000066,SH000460
CA-2015-157133,2015-12-03,Standard Class,AD000066,SH000461
CA-2015-124058,2015-11-24,Standard Class,AD000066,SH000462
US-2017-113992,2017-12-19,Standard Class,AD000066,SH000463
CA-2016-107146,2016-06-19,First Class,AD000066,SH000464
CA-2015-106362,2015-12-15,Standard Class,AD000066,SH000465
CA-2016-103359,2016-12-26,Standard Class,AD000066,SH000466
US-2015-163825,2015-06-19,First Class,AD000066,SH000467
CA-2017-157448,2017-11-20,Standard Class,AD000066,SH000468
CA-2016-110366,2016-09-07,Second Class,AD000067,SH000469
CA-2016-142545,2016-11-03,Standard Class,AD000067,SH000470
CA-2014-122336,2014-04-17,Second Class,AD000067,SH000471
CA-2016-136329,2016-07-13,Standard Class,AD000067,SH000472
CA-2016-144218,2016-11-04,Standard Class,AD000067,SH000473
CA-2014-138436,2014-03-30,Standard Class,AD000067,SH000474
CA-2016-157161,2016-07-20,Second Class,AD000067,SH000475
CA-2015-127481,2015-12-15,Second Class,AD000067,SH000476
CA-2014-127866,2014-07-23,First Class,AD000067,SH000477
CA-2016-143805,2016-12-03,Second Class,AD000067,SH000478
CA-2016-168046,2016-01-28,Second Class,AD000067,SH000479
CA-2017-106180,2017-09-23,Standard Class,AD000068,SH000480
US-2016-146794,2016-10-01,Standard Class,AD000068,SH000481
US-2017-108245,2017-09-27,Standard Class,AD000068,SH000482
CA-2016-109743,2016-09-29,Standard Class,AD000068,SH000483
CA-2016-151512,2017-01-02,Standard Class,AD000068,SH000484
CA-2016-125164,2016-11-14,Standard Class,AD000068,SH000485
CA-2017-125101,2017-03-10,Second Class,AD000068,SH000486
CA-2017-127922,2017-11-03,Standard Class,AD000068,SH000487
US-2014-112991,2014-12-14,Standard Class,AD000068,SH000488
CA-2015-149083,2015-09-30,Standard Class,AD000068,SH000489
CA-2017-101805,2017-12-06,Standard Class,AD000068,SH000490
CA-2016-125920,2016-05-28,Standard Class,AD000068,SH000491
US-2016-115441,2016-07-28,Second Class,AD000068,SH000492
CA-2017-155376,2017-12-27,Standard Class,AD000069,SH000493
CA-2015-164882,2015-10-31,Same Day,AD000069,SH000494
CA-2015-162544,2015-12-19,First Class,AD000069,SH000495
CA-2015-110744,2015-09-12,Standard Class,AD000070,SH000496
CA-2015-155334,2015-07-31,First Class,AD000070,SH000497
CA-2017-157651,2017-12-14,Standard Class,AD000070,SH000498
CA-2016-154018,2016-10-19,Standard Class,AD000070,SH000499
US-2016-113649,2016-08-12,First Class,AD000070,SH000500
CA-2014-157924,2014-10-13,First Class,AD000070,SH000501
CA-2015-136735,2015-08-02,Standard Class,AD000070,SH000502
CA-2017-117044,2017-09-13,Second Class,AD000070,SH000503
CA-2014-110072,2014-10-28,Standard Class,AD000071,SH000504
CA-2015-151043,2015-11-20,Standard Class,AD000071,SH000505
CA-2017-121300,2017-09-29,Same Day,AD000071,SH000506
US-2017-109316,2017-06-10,First Class,AD000071,SH000507
CA-2016-114489,2016-12-09,Standard Class,AD000072,SH000508
US-2017-146416,2017-10-22,Second Class,AD000072,SH000509
US-2017-135503,2017-12-15,Standard Class,AD000072,SH000510
CA-2016-158834,2016-03-16,First Class,AD000073,SH000511
US-2017-127719,2017-07-25,Standard Class,AD000073,SH000512
CA-2015-135510,2015-09-12,Standard Class,AD000073,SH000513
CA-2015-137113,2015-12-05,Second Class,AD000073,SH000514
CA-2017-104850,2017-06-19,Standard Class,AD000073,SH000515
CA-2017-134880,2017-11-01,Standard Class,AD000073,SH000516
CA-2014-101364,2014-12-26,Standard Class,AD000073,SH000517
CA-2015-124919,2015-06-02,First Class,AD000074,SH000518
CA-2014-155208,2014-04-20,Standard Class,AD000074,SH000519
CA-2016-133802,2016-03-20,Standard Class,AD000074,SH000520
CA-2014-110065,2014-08-11,Standard Class,AD000074,SH000521
CA-2016-149503,2016-12-12,First Class,AD000074,SH000522
CA-2016-149349,2016-11-13,First Class,AD000074,SH000523
CA-2016-136770,2016-08-18,Standard Class,AD000074,SH000524
US-2016-140172,2016-03-13,Standard Class,AD000074,SH000525
US-2014-124625,2014-11-07,Standard Class,AD000074,SH000526
CA-2015-118948,2015-06-03,Standard Class,AD000075,SH000527
CA-2016-141586,2016-10-20,First Class,AD000075,SH000528
CA-2017-148166,2017-10-26,Standard Class,AD000075,SH000529
CA-2017-126536,2017-10-14,First Class,AD000075,SH000530
CA-2017-162712,2017-06-20,Second Class,AD000075,SH000531
CA-2016-102561,2016-07-22,Standard Class,AD000075,SH000532
CA-2017-130148,2017-09-28,Second Class,AD000075,SH000533
CA-2014-104269,2014-03-06,Second Class,AD000076,SH000534
CA-2016-127369,2016-06-07,First Class,AD000076,SH000535
CA-2017-132353,2017-09-17,First Class,AD000076,SH000536
CA-2014-128146,2014-06-25,Standard Class,AD000076,SH000537
CA-2016-113292,2016-03-20,Second Class,AD000076,SH000538
CA-2017-107629,2017-12-14,Same Day,AD000076,SH000539
CA-2017-121258,2017-03-03,Standard Class,AD000076,SH000540
CA-2016-114104,2016-11-24,Standard Class,AD000077,SH000541
CA-2016-162110,2016-07-22,Standard Class,AD000077,SH000542
CA-2015-138485,2015-03-01,Second Class,AD000077,SH000543
CA-2017-167227,2017-11-05,First Class,AD000077,SH000544
CA-2017-150091,2017-10-16,Standard Class,AD000077,SH000545
CA-2016-162733,2016-05-12,First Class,AD000078,SH000546
CA-2014-164224,2014-05-20,Second Class,AD000078,SH000547
CA-2014-128839,2014-09-13,Standard Class,AD000078,SH000548
CA-2017-122490,2017-11-18,Standard Class,AD000078,SH000549
CA-2015-119942,2015-04-07,First Class,AD000078,SH000550
CA-2017-108035,2017-12-03,Standard Class,AD000078,SH000551
CA-2015-116876,2015-02-21,Standard Class,AD000078,SH000552
CA-2015-119697,2015-12-31,Second Class,AD000079,SH000553
CA-2015-129042,2015-12-17,Standard Class,AD000079,SH000554
CA-2017-168942,2017-08-05,Second Class,AD000079,SH000555
CA-2015-148873,2015-10-05,Standard Class,AD000079,SH000556
CA-2015-156566,2015-10-04,First Class,AD000079,SH000557
CA-2016-154508,2016-11-20,Standard Class,AD000080,SH000558
CA-2017-124401,2017-09-12,Standard Class,AD000080,SH000559
CA-2014-158372,2014-11-16,Standard Class,AD000080,SH000560
CA-2015-163440,2015-03-24,First Class,AD000080,SH000561
CA-2016-154235,2016-09-28,Standard Class,AD000080,SH000562
CA-2016-140382,2016-06-25,Second Class,AD000080,SH000563
CA-2015-148964,2015-05-31,Standard Class,AD000080,SH000564
US-2014-149034,2014-11-21,First Class,AD000080,SH000565
CA-2014-149104,2014-04-07,Second Class,AD000080,SH000566
CA-2016-113817,2016-11-11,Standard Class,AD000081,SH000567
CA-2016-124149,2016-04-26,First Class,AD000081,SH000568
CA-2017-147291,2017-03-17,Standard Class,AD000081,SH000569
CA-2015-101868,2015-06-16,Standard Class,AD000081,SH000570
US-2017-131961,2017-12-11,First Class,AD000081,SH000571
CA-2016-106397,2016-07-13,Standard Class,AD000081,SH000572
CA-2016-100300,2016-06-26,Second Class,AD000081,SH000573
CA-2014-139892,2014-09-12,Standard Class,AD000082,SH000574
CA-2016-126004,2016-12-05,First Class,AD000082,SH000575
CA-2017-121706,2017-03-02,Standard Class,AD000082,SH000576
CA-2016-106278,2016-09-05,Second Class,AD000082,SH000577
CA-2014-118962,2014-08-09,Standard Class,AD000083,SH000578
US-2015-120712,2015-12-24,Standard Class,AD000083,SH000579
CA-2015-102036,2015-09-27,Standard Class,AD000083,SH000580
US-2016-144211,2016-09-02,Standard Class,AD000083,SH000581
US-2014-100853,2014-09-19,Standard Class,AD000084,SH000582
CA-2016-165316,2016-07-27,Standard Class,AD000084,SH000583
CA-2015-145821,2015-05-07,Standard Class,AD000084,SH000584
CA-2015-121608,2015-09-05,First Class,AD000084,SH000585
CA-2017-158246,2017-11-11,First Class,AD000084,SH000586
US-2015-104185,2015-09-08,Second Class,AD000084,SH000587
CA-2017-132339,2017-08-23,Standard Class,AD000084,SH000588
CA-2017-117443,2017-12-25,Second Class,AD000084,SH000589
CA-2017-142125,2017-10-27,Standard Class,AD000084,SH000590
CA-2016-101189,2016-02-09,Standard Class,AD000084,SH000591
US-2017-152366,2017-04-25,Second Class,AD000085,SH000592
CA-2014-143385,2014-09-05,Standard Class,AD000085,SH000593
CA-2016-157336,2016-12-05,Second Class,AD000085,SH000594
CA-2016-121356,2016-11-24,Standard Class,AD000085,SH000595
CA-2014-138240,2014-10-14,Standard Class,AD000085,SH000596
CA-2015-137225,2015-12-19,Standard Class,AD000087,SH000597
CA-2017-168109,2017-07-03,Same Day,AD000087,SH000598
US-2015-137533,2015-12-18,Same Day,AD000087,SH000599
CA-2014-147900,2014-09-28,Standard Class,AD000087,SH000600
CA-2015-157434,2015-05-04,Second Class,AD000087,SH000601
CA-2015-143980,2015-12-29,Standard Class,AD000087,SH000602
US-2015-150231,2015-03-20,Second Class,AD000087,SH000603
CA-2015-134082,2015-12-17,Standard Class,AD000087,SH000604
CA-2014-159849,2014-09-19,Same Day,AD000087,SH000605
CA-2014-166191,2014-12-09,Second Class,AD000088,SH000606
CA-2017-102197,2017-12-26,Standard Class,AD000088,SH000607
CA-2014-158274,2014-11-24,Second Class,AD000089,SH000608
CA-2014-166989,2014-11-18,Standard Class,AD000089,SH000609
CA-2017-145219,2017-12-25,First Class,AD000089,SH000610
CA-2015-160171,2015-10-24,Standard Class,AD000089,SH000611
CA-2015-115392,2015-10-04,Second Class,AD000089,SH000612
CA-2016-105018,2016-12-02,Standard Class,AD000090,SH000613
CA-2017-108553,2017-04-29,Standard Class,AD000090,SH000614
CA-2017-119193,2017-12-24,First Class,AD000090,SH000615
CA-2014-123260,2014-08-30,Standard Class,AD000091,SH000616
CA-2016-155488,2016-11-17,Standard Class,AD000091,SH000617
CA-2016-103163,2016-06-11,Standard Class,AD000091,SH000618
CA-2017-146535,2017-11-30,Standard Class,AD000091,SH000619
US-2017-129777,2017-07-09,Standard Class,AD000091,SH000620
CA-2015-130554,2015-04-09,First Class,AD000091,SH000621
US-2017-153948,2017-11-06,Same Day,AD000091,SH000622
CA-2017-121160,2017-11-04,Same Day,AD000091,SH000623
CA-2016-114867,2016-12-28,Standard Class,AD000091,SH000624
CA-2016-157000,2016-07-22,Standard Class,AD000092,SH000625
CA-2017-109701,2017-12-03,Same Day,AD000092,SH000626
CA-2014-132542,2014-10-08,Second Class,AD000092,SH000627
US-2015-107944,2015-03-25,First Class,AD000092,SH000628
CA-2017-161340,2017-06-01,Standard Class,AD000092,SH000629
CA-2015-102281,2015-10-14,First Class,AD000093,SH000630
CA-2015-147851,2015-12-08,Standard Class,AD000093,SH000631
CA-2014-147914,2014-06-09,Standard Class,AD000093,SH000632
CA-2014-145926,2014-11-21,Standard Class,AD000093,SH000633
CA-2014-162089,2014-04-01,First Class,AD000093,SH000634
CA-2016-141887,2016-01-15,Standard Class,AD000093,SH000635
CA-2015-103772,2015-07-02,Standard Class,AD000093,SH000636
CA-2015-131457,2015-11-06,Standard Class,AD000094,SH000637
CA-2015-125178,2015-10-09,Standard Class,AD000094,SH000638
CA-2016-169922,2016-06-17,Standard Class,AD000094,SH000639
US-2014-128685,2014-04-05,First Class,AD000094,SH000640
CA-2017-136511,2017-03-25,Second Class,AD000094,SH000641
CA-2014-128524,2014-11-13,First Class,AD000094,SH000642
CA-2014-140004,2014-03-25,Standard Class,AD000095,SH000643
CA-2015-146563,2015-08-28,Standard Class,AD000095,SH000644
CA-2017-100160,2017-09-11,Standard Class,AD000095,SH000645
CA-2017-144484,2017-09-11,Same Day,AD000095,SH000646
CA-2014-130869,2014-11-21,Standard Class,AD000095,SH000647
CA-2017-131282,2017-02-08,Second Class,AD000095,SH000648
CA-2015-121188,2015-09-04,Standard Class,AD000095,SH000649
US-2017-102904,2017-11-20,Standard Class,AD000095,SH000650
US-2017-152898,2017-09-15,Standard Class,AD000095,SH000651
CA-2016-117583,2016-11-30,First Class,AD000095,SH000652
CA-2017-107720,2017-11-13,Standard Class,AD000096,SH000653
CA-2015-105221,2015-11-03,First Class,AD000096,SH000654
US-2017-101539,2017-03-18,Second Class,AD000096,SH000655
CA-2016-113516,2016-09-10,Second Class,AD000096,SH000656
CA-2017-109778,2017-07-21,Standard Class,AD000096,SH000657
CA-2014-165806,2014-04-07,Same Day,AD000096,SH000658
US-2016-150140,2016-04-10,Standard Class,AD000096,SH000659
US-2017-124303,2017-07-13,Standard Class,AD000097,SH000660
CA-2015-111829,2015-03-20,First Class,AD000097,SH000661
CA-2017-109750,2017-07-28,Standard Class,AD000097,SH000662
CA-2015-162047,2015-11-05,First Class,AD000097,SH000663
CA-2017-121398,2017-12-29,Standard Class,AD000097,SH000664
CA-2014-169684,2014-10-23,First Class,AD000097,SH000665
CA-2017-126676,2017-10-01,First Class,AD000097,SH000666
CA-2016-104689,2016-12-05,Standard Class,AD000097,SH000667
CA-2017-105074,2017-06-29,Standard Class,AD000098,SH000668
CA-2014-151708,2014-08-14,Standard Class,AD000098,SH000669
CA-2015-144288,2015-12-31,Standard Class,AD000098,SH000670
CA-2017-169124,2017-07-10,Standard Class,AD000098,SH000671
CA-2016-118759,2016-11-17,First Class,AD000098,SH000672
CA-2017-163125,2017-10-11,Second Class,AD000098,SH000673
CA-2015-168529,2015-10-12,Standard Class,AD000098,SH000674
CA-2015-145828,2015-10-07,First Class,AD000098,SH000675
CA-2017-149944,2017-11-16,Second Class,AD000098,SH000676
CA-2015-113131,2015-09-24,Same Day,AD000098,SH000677
CA-2014-133690,2014-08-05,First Class,AD000099,SH000678
CA-2014-103373,2014-05-24,Standard Class,AD000099,SH000679
CA-2015-126137,2015-10-08,Standard Class,AD000099,SH000680
CA-2017-123778,2017-09-30,Standard Class,AD000099,SH000681
CA-2017-130631,2018-01-02,Standard Class,AD000099,SH000682
CA-2017-135069,2017-04-14,Standard Class,AD000099,SH000683
CA-2016-156748,2016-12-06,Standard Class,AD000099,SH000684
US-2017-116701,2017-12-21,Second Class,AD000100,SH000685
CA-2017-133431,2017-12-21,Standard Class,AD000100,SH000686
CA-2016-130477,2016-04-12,Standard Class,AD000100,SH000687
CA-2016-137043,2016-12-25,Second Class,AD000100,SH000688
CA-2015-119907,2015-12-08,Standard Class,AD000100,SH000689
CA-2014-102869,2014-09-14,Second Class,AD000100,SH000690
CA-2017-169439,2017-09-13,Standard Class,AD000100,SH000691
CA-2016-101693,2016-06-27,Second Class,AD000100,SH000692
CA-2017-162789,2017-09-24,Second Class,AD000100,SH000693
CA-2017-126382,2017-06-07,Standard Class,AD000101,SH000694
CA-2016-130001,2016-04-28,Standard Class,AD000101,SH000695
CA-2016-165484,2016-10-29,Standard Class,AD000101,SH000696
CA-2017-124576,2017-08-04,Second Class,AD000101,SH000697
CA-2015-150875,2015-11-20,Standard Class,AD000101,SH000698
CA-2015-109862,2015-10-30,Standard Class,AD000101,SH000699
US-2017-141677,2017-03-30,Standard Class,AD000101,SH000700
CA-2014-144281,2014-06-15,Second Class,AD000101,SH000701
CA-2017-108329,2017-12-14,Standard Class,AD000102,SH000702
CA-2016-157245,2016-05-24,Standard Class,AD000102,SH000703
US-2014-117058,2014-05-30,First Class,AD000102,SH000704
CA-2015-131779,2015-06-17,Standard Class,AD000102,SH000705
US-2017-150595,2017-05-26,Standard Class,AD000102,SH000706
CA-2014-100706,2014-12-18,Second Class,AD000102,SH000707
CA-2017-135860,2017-12-07,Standard Class,AD000103,SH000708
CA-2015-109638,2015-12-22,Standard Class,AD000103,SH000709
CA-2014-169726,2014-08-13,Standard Class,AD000103,SH000710
CA-2016-151372,2016-09-06,First Class,AD000103,SH000711
CA-2016-148908,2016-11-08,First Class,AD000103,SH000712
CA-2015-116638,2015-01-31,Second Class,AD000103,SH000713
CA-2015-101007,2015-02-13,Second Class,AD000104,SH000714
CA-2015-160794,2015-08-08,First Class,AD000104,SH000715
CA-2015-142377,2015-12-09,Standard Class,AD000104,SH000716
CA-2014-116757,2014-07-04,Standard Class,AD000104,SH000717
CA-2015-153906,2015-03-20,Standard Class,AD000104,SH000718
CA-2017-117667,2017-12-09,Standard Class,AD000104,SH000719
CA-2015-146262,2015-01-09,Standard Class,AD000105,SH000720
CA-2017-116204,2017-02-14,Second Class,AD000105,SH000721
CA-2015-111507,2015-02-13,Standard Class,AD000105,SH000722
CA-2017-116715,2017-12-05,First Class,AD000105,SH000723
CA-2014-115980,2014-07-19,Standard Class,AD000105,SH000724
CA-2016-121748,2016-10-28,Second Class,AD000105,SH000725
CA-2015-151624,2015-09-14,Standard Class,AD000105,SH000726
CA-2016-125080,2016-10-26,Standard Class,AD000105,SH000727
CA-2017-128265,2017-11-22,Second Class,AD000105,SH000728
CA-2014-152100,2014-05-16,Standard Class,AD000105,SH000729
CA-2016-130162,2016-11-01,Standard Class,AD000106,SH000730
US-2017-152380,2017-11-23,Standard Class,AD000106,SH000731
US-2017-112613,2017-06-01,Standard Class,AD000106,SH000732
US-2016-115952,2016-10-06,Same Day,AD000106,SH000733
CA-2017-152226,2017-05-16,Standard Class,AD000106,SH000734
CA-2015-118843,2015-09-20,Standard Class,AD000106,SH000735
CA-2015-104115,2015-06-16,Standard Class,AD000106,SH000736
CA-2015-169397,2015-12-27,First Class,AD000107,SH000737
US-2015-167220,2015-12-16,Standard Class,AD000107,SH000738
CA-2014-150203,2014-12-07,First Class,AD000107,SH000739
CA-2015-163055,2015-08-16,Standard Class,AD000108,SH000740
CA-2017-154907,2017-04-04,Standard Class,AD000108,SH000741
CA-2017-134285,2017-12-12,Standard Class,AD000108,SH000742
CA-2015-159863,2015-09-07,Second Class,AD000108,SH000743
CA-2015-130456,2015-08-26,Standard Class,AD000108,SH000744
CA-2016-127243,2016-12-04,Standard Class,AD000108,SH000745
CA-2016-146325,2016-12-17,First Class,AD000108,SH000746
CA-2016-119074,2016-03-31,Standard Class,AD000108,SH000747
CA-2014-132983,2014-05-03,Standard Class,AD000108,SH000748
US-2015-145436,2015-03-04,Standard Class,AD000109,SH000749
CA-2016-113747,2016-06-04,Standard Class,AD000109,SH000750
CA-2014-126361,2014-08-09,Second Class,AD000109,SH000751
CA-2015-113145,2015-11-05,Standard Class,AD000109,SH000752
CA-2015-118444,2015-11-09,Standard Class,AD000109,SH000753
CA-2015-166583,2015-06-30,Standard Class,AD000109,SH000754
US-2014-156216,2014-09-17,Standard Class,AD000110,SH000755
CA-2015-154921,2015-05-28,Standard Class,AD000110,SH000756
CA-2016-168956,2016-02-20,Standard Class,AD000110,SH000757
CA-2016-108581,2016-06-26,Standard Class,AD000110,SH000758
CA-2017-121909,2017-08-05,Standard Class,AD000110,SH000759
CA-2017-154501,2017-05-05,Standard Class,AD000110,SH000760
CA-2014-151162,2014-12-09,Standard Class,AD000110,SH000761
CA-2015-158939,2015-12-01,Standard Class,AD000110,SH000762
CA-2016-164924,2016-07-10,Same Day,AD000110,SH000763
CA-2016-104633,2016-06-16,Standard Class,AD000110,SH000764
CA-2016-102813,2016-07-03,First Class,AD000110,SH000765
CA-2016-121447,2016-02-22,First Class,AD000110,SH000766
CA-2014-114195,2014-11-03,First Class,AD000110,SH000767
CA-2017-160514,2017-11-16,Standard Class,AD000112,SH000768
CA-2015-124653,2015-12-26,First Class,AD000112,SH000769
CA-2015-130204,2015-09-09,Standard Class,AD000112,SH000770
CA-2015-161998,2015-05-05,Standard Class,AD000112,SH000771
CA-2015-101889,2015-12-31,Standard Class,AD000112,SH000772
CA-2015-136700,2015-12-11,Second Class,AD000112,SH000773
US-2017-148551,2017-01-16,Standard Class,AD000112,SH000774
CA-2016-157749,2016-06-09,Second Class,AD000113,SH000775
CA-2015-128167,2015-06-26,Second Class,AD000113,SH000776
CA-2016-133725,2016-05-28,Standard Class,AD000113,SH000777
CA-2014-143917,2014-07-27,Second Class,AD000113,SH000778
