CustomerID,Country,City,State,PostalCode,Region,AddressID
FM-14290,United States,Vancouver,Washington,98661,West,AD000479
RH-19495,United States,New York City,New York,10024,East,AD000480
RA-19945,United States,Murrieta,California,92563,West,AD000481
JK-15730,United States,Jacksonville,North Carolina,28540,South,AD000482
MT-17815,United States,Scottsdale,Arizona,85254,West,AD000483
PO-18850,United States,Burlington,Iowa,52601,Central,AD000484
AT-10735,United States,Chicago,Illinois,60653,Central,AD000485
VG-21790,United States,San Diego,California,92037,West,AD000486
PF-19165,United States,Olympia,Washington,98502,West,AD000487
JS-15880,United States,Seattle,Washington,98103,West,AD000488
MO-17800,United States,Los Angeles,California,90036,West,AD000489
KM-16225,United States,New York City,New York,10011,East,AD000490
GT-14710,United States,Washington,District of Columbia,20016,East,AD000491
PB-19150,United States,Philadelphia,Pennsylvania,19134,East,AD000492
HR-14770,United States,Los Angeles,California,90045,West,AD000493
DE-13255,United States,Springfield,Ohio,45503,East,AD000494
LA-16780,United States,Hackensack,New Jersey,7601,East,AD000495
AG-10390,United States,Cincinnati,Ohio,45231,East,AD000496
EL-13735,United States,Jefferson City,Missouri,65109,Central,AD000497
JJ-15445,United States,Los Angeles,California,90004,West,AD000498
JH-15430,United States,Burlington,North Carolina,27217,South,AD000499
RD-19660,United States,Saint Peters,Missouri,63376,Central,AD000500
MO-17500,United States,New York City,New York,10035,East,AD000501
NS-18640,United States,Chicago,Illinois,60610,Central,AD000502
SN-20710,United States,Rockford,Illinois,61107,Central,AD000503
ZC-21910,United States,Miami,Florida,33142,South,AD000504
LC-16885,United States,San Francisco,California,94109,West,AD000505
DG-13300,United States,Philadelphia,Pennsylvania,19134,East,AD000506
NF-18595,United States,New York City,New York,10009,East,AD000507
BP-11185,United States,San Diego,California,92037,West,AD000508
MG-17650,United States,Philadelphia,Pennsylvania,19143,East,AD000509
JD-16060,United States,Houston,Texas,77095,Central,AD000510
TS-21160,United States,Toledo,Ohio,43615,East,AD000511
BD-11620,United States,San Francisco,California,94122,West,AD000512
CM-12160,United States,Brownsville,Texas,78521,Central,AD000513
RB-19795,United States,Philadelphia,Pennsylvania,19143,East,AD000514
SN-20560,United States,Los Angeles,California,90008,West,AD000515
EH-14005,United States,Denver,Colorado,80219,West,AD000516
FO-14305,United States,New York City,New York,10035,East,AD000517
MS-17710,United States,Mesa,Arizona,85204,West,AD000518
CC-12100,United States,Columbus,Indiana,47201,Central,AD000519
DW-13540,United States,Seattle,Washington,98105,West,AD000520
BT-11395,United States,Detroit,Michigan,48227,Central,AD000521
KD-16270,United States,Yonkers,New York,10701,East,AD000522
LC-16870,United States,Des Moines,Iowa,50315,Central,AD000523
CY-12745,United States,Oakland,California,94601,West,AD000524
LW-16990,United States,Monroe,North Carolina,28110,South,AD000525
NP-18325,United States,San Diego,California,92105,West,AD000526
BT-11485,United States,Clinton,Maryland,20735,East,AD000527
PS-19045,United States,Charlotte,North Carolina,28205,South,AD000528
NS-18640,United States,Los Angeles,California,90049,West,AD000529
PV-18985,United States,San Francisco,California,94122,West,AD000530
RP-19390,United States,Houston,Texas,77041,Central,AD000531
NM-18520,United States,Riverside,California,92503,West,AD000532
EH-13945,United States,Houston,Texas,77041,Central,AD000533
RA-19915,United States,Encinitas,California,92024,West,AD000534
DL-13495,United States,San Francisco,California,94110,West,AD000535
CS-12355,United States,Roswell,Georgia,30076,South,AD000536
HL-15040,United States,Jonesboro,Arkansas,72401,South,AD000537
PA-19060,United States,Richmond,Indiana,47374,Central,AD000538
BD-11605,United States,Springfield,Virginia,22153,South,AD000539
GG-14650,United States,Antioch,California,94509,West,AD000540
JS-15940,United States,Philadelphia,Pennsylvania,19134,East,AD000541
LR-16915,United States,Homestead,Florida,33030,South,AD000542
FH-14275,United States,La Porte,Indiana,46350,Central,AD000543
AP-10915,United States,Los Angeles,California,90045,West,AD000544
NC-18340,United States,Lansing,Michigan,48911,Central,AD000545
CB-12535,United States,Cuyahoga Falls,Ohio,44221,East,AD000546
KL-16555,United States,Reno,Nevada,89502,West,AD000547
PS-19045,United States,Harrisonburg,Virginia,22801,South,AD000548
GB-14530,United States,Los Angeles,California,90004,West,AD000549
AA-10315,United States,Minneapolis,Minnesota,55407,Central,AD000550
LT-16765,United States,Escondido,California,92025,West,AD000551
AP-10720,United States,New York City,New York,10035,East,AD000552
PM-18940,United States,Jackson,Michigan,49201,Central,AD000553
KC-16540,United States,Seattle,Washington,98115,West,AD000554
DL-13315,United States,New York City,New York,10035,East,AD000555
SW-20275,United States,Royal Oak,Michigan,48073,Central,AD000556
AA-10375,United States,Los Angeles,California,90008,West,AD000557
LT-17110,United States,Bloomington,Illinois,61701,Central,AD000558
DP-13105,United States,New York City,New York,10035,East,AD000559
AB-10060,United States,Concord,New Hampshire,3301,East,AD000560
AT-10435,United States,Los Angeles,California,90004,West,AD000561
JE-15745,United States,Rockville,Maryland,20852,East,AD000562
CA-12055,United States,Houston,Texas,77070,Central,AD000563
DB-13060,United States,Lakewood,New Jersey,8701,East,AD000564
RB-19570,United States,Jacksonville,North Carolina,28540,South,AD000565
HR-14830,United States,Seattle,Washington,98103,West,AD000566
BT-11530,United States,Los Angeles,California,90036,West,AD000567
NG-18355,United States,Coral Springs,Florida,33065,South,AD000568
ZC-21910,United States,Houston,Texas,77041,Central,AD000569
LS-16945,United States,Denver,Colorado,80219,West,AD000570
LH-16750,United States,Charlotte,North Carolina,28205,South,AD000571
SW-20755,United States,New York City,New York,10009,East,AD000572
SP-20620,United States,Philadelphia,Pennsylvania,19134,East,AD000573
BF-11170,United States,Los Angeles,California,90036,West,AD000574
BM-11140,United States,New York City,New York,10024,East,AD000575
ZC-21910,United States,Los Angeles,California,90045,West,AD000576
KT-16480,United States,Buffalo,New York,14215,East,AD000577
BG-11695,United States,Cincinnati,Ohio,45231,East,AD000578
PG-18820,United States,Boynton Beach,Florida,33437,South,AD000579
GM-14680,United States,Seattle,Washington,98105,West,AD000580
MO-17800,United States,New York City,New York,10024,East,AD000581
PG-18820,United States,New York City,New York,10009,East,AD000582
EJ-14155,United States,Gulfport,Mississippi,39503,South,AD000583
NP-18700,United States,Fresno,California,93727,West,AD000584
DJ-13630,United States,New York City,New York,10009,East,AD000585
IM-15070,United States,Milwaukee,Wisconsin,53209,Central,AD000586
MH-18115,United States,Chester,Pennsylvania,19013,East,AD000587
RB-19795,United States,Charlotte,North Carolina,28205,South,AD000588
JR-15700,United States,Jacksonville,Florida,32216,South,AD000589
SM-20950,United States,Greenville,North Carolina,27834,South,AD000590
CS-12355,United States,Long Beach,New York,11561,East,AD000591
CC-12220,United States,La Porte,Indiana,46350,Central,AD000592
PF-19225,United States,San Francisco,California,94122,West,AD000593
JC-16105,United States,Los Angeles,California,90045,West,AD000594
BG-11695,United States,Louisville,Colorado,80027,West,AD000595
DC-12850,United States,Florence,Alabama,35630,South,AD000596
SP-20545,United States,Chicago,Illinois,60623,Central,AD000597
MS-17710,United States,Fort Worth,Texas,76106,Central,AD000598
BD-11770,United States,Houston,Texas,77070,Central,AD000599
KC-16255,United States,Macon,Georgia,31204,South,AD000600
TR-21325,United States,Cedar Rapids,Iowa,52402,Central,AD000601
SA-20830,United States,Jacksonville,Florida,32216,South,AD000602
KW-16435,United States,Austin,Texas,78745,Central,AD000603
GM-14500,United States,Providence,Rhode Island,2908,East,AD000604
AD-10180,United States,New York City,New York,10035,East,AD000605
TB-21355,United States,New York City,New York,10009,East,AD000606
CC-12430,United States,San Francisco,California,94122,West,AD000607
PF-19165,United States,San Diego,California,92105,West,AD000608
JH-16180,United States,Pueblo,Colorado,81001,West,AD000609
EB-13975,United States,Fairfield,California,94533,West,AD000610
QJ-19255,United States,Saint Paul,Minnesota,55106,Central,AD000611
AA-10315,United States,San Francisco,California,94109,West,AD000612
LC-17140,United States,Springfield,Virginia,22153,South,AD000613
TC-21535,United States,Arlington,Virginia,22204,South,AD000614
CS-12460,United States,Columbus,Georgia,31907,South,AD000615
BM-11785,United States,Houston,Texas,77036,Central,AD000616
RC-19825,United States,Pasadena,California,91104,West,AD000617
FM-14380,United States,Lawrence,Massachusetts,1841,East,AD000618
PK-19075,United States,Columbus,Ohio,43229,East,AD000619
HG-14965,United States,Los Angeles,California,90032,West,AD000620
HA-14920,United States,Philadelphia,Pennsylvania,19120,East,AD000621
LW-16825,United States,Deltona,Florida,32725,South,AD000622
MC-17575,United States,Cincinnati,Ohio,45231,East,AD000623
LP-17095,United States,Murray,Kentucky,42071,South,AD000624
EB-14170,United States,Wilmington,North Carolina,28403,South,AD000625
GZ-14545,United States,Lawrence,Massachusetts,1841,East,AD000626
LE-16810,United States,Chicago,Illinois,60653,Central,AD000627
AD-10180,United States,Philadelphia,Pennsylvania,19120,East,AD000628
CP-12085,United States,Norwich,Connecticut,6360,East,AD000629
FG-14260,United States,San Francisco,California,94110,West,AD000630
LD-17005,United States,San Francisco,California,94109,West,AD000631
AB-10255,United States,Lorain,Ohio,44052,East,AD000632
MN-17935,United States,Dallas,Texas,75220,Central,AD000633
HP-14815,United States,Los Angeles,California,90049,West,AD000634
JR-15670,United States,Middletown,Connecticut,6457,East,AD000635
JF-15190,United States,Los Angeles,California,90008,West,AD000636
CM-12115,United States,New York City,New York,10011,East,AD000637
AS-10045,United States,Jacksonville,North Carolina,28540,South,AD000638
KB-16315,United States,Freeport,New York,11520,East,AD000639
BN-11515,United States,Lakeville,Minnesota,55044,Central,AD000640
BP-11290,United States,Evanston,Illinois,60201,Central,AD000641
AS-10045,United States,Arlington,Virginia,22204,South,AD000642
LW-16990,United States,San Francisco,California,94109,West,AD000643
DC-12850,United States,Houston,Texas,77036,Central,AD000644
ND-18370,United States,Louisville,Kentucky,40214,South,AD000645
LB-16735,United States,Fort Worth,Texas,76106,Central,AD000646
KT-16465,United States,Los Angeles,California,90049,West,AD000647
HM-14860,United States,Philadelphia,Pennsylvania,19120,East,AD000648
AB-10600,United States,Tucson,Arizona,85705,West,AD000649
SZ-20035,United States,Pico Rivera,California,90660,West,AD000650
JR-15670,United States,Colorado Springs,Colorado,80906,West,AD000651
MG-17890,United States,Clinton,Maryland,20735,East,AD000652
KM-16720,United States,Vallejo,California,94591,West,AD000653
CA-12265,United States,Provo,Utah,84604,West,AD000654
VD-21670,United States,Pleasant Grove,Utah,84062,West,AD000655
JK-16120,United States,Aurora,Illinois,60505,Central,AD000656
PP-18955,United States,Smyrna,Georgia,30080,South,AD000657
YS-21880,United States,Burlington,North Carolina,27217,South,AD000658
CK-12760,United States,Aurora,Illinois,60505,Central,AD000659
NC-18340,United States,New York City,New York,10035,East,AD000660
KM-16375,United States,Salem,Virginia,24153,South,AD000661
GM-14455,United States,Columbus,Ohio,43229,East,AD000662
SD-20485,United States,Philadelphia,Pennsylvania,19143,East,AD000663
KD-16270,United States,New York City,New York,10024,East,AD000664
AB-10105,United States,Phoenix,Arizona,85023,West,AD000665
SZ-20035,United States,Grand Prairie,Texas,75051,Central,AD000666
JD-15895,United States,New York City,New York,10035,East,AD000667
HA-14905,United States,New York City,New York,10024,East,AD000668
BT-11305,United States,Costa Mesa,California,92627,West,AD000669
SV-20815,United States,Houston,Texas,77041,Central,AD000670
RW-19540,United States,Mesa,Arizona,85204,West,AD000671
DK-12835,United States,Salinas,California,93905,West,AD000672
LT-17110,United States,Columbus,Ohio,43229,East,AD000673
IM-15070,United States,Florence,Alabama,35630,South,AD000674
FP-14320,United States,Seattle,Washington,98105,West,AD000675
ST-20530,United States,Parma,Ohio,44134,East,AD000676
JE-15745,United States,Amarillo,Texas,79109,Central,AD000677
BD-11320,United States,Providence,Rhode Island,2908,East,AD000678
MM-17920,United States,San Francisco,California,94110,West,AD000679
PW-19030,United States,Richmond,Kentucky,40475,South,AD000680
SC-20440,United States,Aurora,Colorado,80013,West,AD000681
KL-16645,United States,Chicago,Illinois,60623,Central,AD000682
SD-20485,United States,Chicago,Illinois,60653,Central,AD000683
TS-21160,United States,Philadelphia,Pennsylvania,19134,East,AD000684
JB-15400,United States,Los Angeles,California,90008,West,AD000685
TS-21085,United States,Phoenix,Arizona,85023,West,AD000686
MC-17425,United States,Mobile,Alabama,36608,South,AD000687
ME-17320,United States,Columbus,Georgia,31907,South,AD000688
SC-20440,United States,New Bedford,Massachusetts,2740,East,AD000689
NH-18610,United States,Irving,Texas,75061,Central,AD000690
AA-10480,United States,Middletown,Connecticut,6457,East,AD000691
LC-17140,United States,Seattle,Washington,98103,West,AD000692
MB-18085,United States,Vineland,New Jersey,8360,East,AD000693
LC-16930,United States,Pasadena,Texas,77506,Central,AD000694
KD-16495,United States,New York City,New York,10009,East,AD000695
MB-17305,United States,Glendale,Arizona,85301,West,AD000696
TH-21550,United States,Jacksonville,Florida,32216,South,AD000697
DK-12835,United States,Detroit,Michigan,48234,Central,AD000698
ON-18715,United States,Philadelphia,Pennsylvania,19120,East,AD000699
KN-16390,United States,Los Angeles,California,90004,West,AD000700
NM-18520,United States,Houston,Texas,77036,Central,AD000701
NP-18685,United States,Niagara Falls,New York,14304,East,AD000702
CG-12040,United States,New York City,New York,10024,East,AD000703
CS-12505,United States,Thomasville,North Carolina,27360,South,AD000704
KD-16345,United States,Westminster,California,92683,West,AD000705
