OrderID,Sales,Discount,Profit,BillingID
US-2014-111171,869,0.8,-1477,B000622
CA-2015-138009,30195,0.0,8756,B000623
CA-2015-138009,55521,0.1,17890,B000624
CA-2015-138009,52348,0.0,13087,B000625
CA-2015-138009,16182,0.0,4692,B000626
CA-2017-163020,3556,0.0,1209,B000627
CA-2017-153787,9716,0.0,2817,B000628
CA-2017-133431,1524,0.2,514,B000629
CA-2017-133431,1323,0.0,608,B000630
US-2016-135720,24338,0.2,-5171,B000631
US-2016-135720,11980,0.2,2995,B000632
US-2016-135720,30076,0.2,3007,B000633
CA-2017-144694,1788,0.2,245,B000634
CA-2017-144694,23594,0.2,8552,B000635
CA-2015-168004,39294,0.0,4322,B000636
US-2016-123470,1888,0.7,-1384,B000637
US-2016-123470,12232,0.2,1223,B000638
CA-2016-115917,104920,0.0,27279,B000639
CA-2016-115917,1542,0.2,501,B000640
CA-2016-147067,1884,0.0,602,B000641
CA-2017-167913,33040,0.0,8590,B000642
CA-2017-167913,2625,0.0,1260,B000643
CA-2017-106103,13252,0.0,5433,B000644
US-2017-127719,648,0.0,317,B000645
CA-2017-126221,20930,0.0,5651,B000646
CA-2016-103947,3156,0.2,986,B000647
CA-2016-103947,3014,0.2,301,B000648
CA-2016-160745,1480,0.0,606,B000649
CA-2016-160745,30237,0.2,2267,B000650
CA-2016-160745,31600,0.0,3160,B000651
CA-2016-132661,37940,0.0,17831,B000652
CA-2017-140844,9782,0.0,4597,B000653
CA-2017-140844,10312,0.0,1031,B000654
CA-2016-137239,11355,0.2,851,B000655
CA-2016-137239,331,0.7,-265,B000656
CA-2016-137239,13428,0.2,4532,B000657
US-2016-156097,70137,0.3,-5009,B000658
US-2016-156097,230,0.8,-346,B000659
CA-2015-146563,99943,0.2,12492,B000660
CA-2015-146563,72408,0.2,-13576,B000661
CA-2015-146563,91878,0.3,-11812,B000662
CA-2015-146563,272,0.8,-422,B000663
CA-2016-123666,45995,0.0,1839,B000664
CA-2016-143308,1074,0.0,526,B000665
CA-2017-132682,2376,0.2,207,B000666
CA-2017-132682,8505,0.2,2870,B000667
CA-2017-132682,38157,0.2,2861,B000668
CA-2014-156314,3036,0.2,872,B000669
US-2017-106663,2397,0.6,-1438,B000670
US-2017-106663,10892,0.5,-7189,B000671
US-2017-106663,3635,0.2,1136,B000672
CA-2017-111178,1955,0.2,171,B000673
CA-2017-130351,6144,0.0,1658,B000674
CA-2017-130351,3890,0.0,1750,B000675
CA-2017-130351,9939,0.0,4074,B000676
US-2017-119438,268,0.8,-739,B000677
US-2017-119438,2781,0.2,452,B000678
US-2017-119438,8252,0.6,-4126,B000679
US-2017-119438,18299,0.8,-32023,B000680
CA-2016-164511,1435,0.2,466,B000681
CA-2016-164511,6495,0.0,259,B000682
CA-2016-164511,6859,0.0,1852,B000683
US-2017-168116,799998,0.5,-383999,B000684
US-2017-168116,16744,0.2,1465,B000685
CA-2014-157784,47997,0.0,16318,B000686
CA-2014-157784,1462,0.0,687,B000687
CA-2014-157784,1944,0.0,933,B000688
CA-2017-161480,19198,0.2,479,B000689
US-2014-117135,10401,0.0,1456,B000690
US-2014-117135,28482,0.0,7405,B000691
US-2014-117135,3684,0.0,1031,B000692
CA-2015-131534,16624,0.0,2493,B000693
CA-2015-131534,3340,0.0,1603,B000694
CA-2015-119291,19827,0.2,1734,B000695
CA-2015-119291,4736,0.2,1776,B000696
CA-2015-119291,20098,0.2,6280,B000697
CA-2015-119291,9769,0.2,3175,B000698
CA-2015-119291,269,0.2,80,B000699
CA-2015-119291,1858,0.7,-1363,B000700
CA-2015-119291,489,0.7,-342,B000701
CA-2017-114552,1507,0.2,414,B000702
CA-2016-163755,20988,0.0,3567,B000703
CA-2015-142027,36991,0.2,-1387,B000704
CA-2014-138527,1036,0.2,362,B000705
CA-2014-138527,16684,0.2,1876,B000706
CA-2014-138527,1521,0.2,228,B000707
CA-2014-112158,11996,0.0,5278,B000708
CA-2014-112158,88392,0.2,-11049,B000709
CA-2014-112158,4672,0.2,1576,B000710
CA-2014-113887,5548,0.0,2663,B000711
CA-2017-146136,2444,0.2,886,B000712
US-2017-100048,28133,0.0,10972,B000713
US-2017-100048,30798,0.0,8931,B000714
US-2017-100048,29997,0.0,11398,B000715
CA-2014-153150,1992,0.2,697,B000716
CA-2014-130092,994,0.0,308,B000717
CA-2017-108910,10305,0.2,2447,B000718
CA-2014-104472,5980,0.2,1943,B000719
CA-2014-104472,7331,0.0,2199,B000720
CA-2016-112942,14682,0.0,7341,B000721
CA-2016-142335,165294,0.0,23141,B000722
CA-2016-142335,29637,0.0,8001,B000723
CA-2014-117429,12991,0.2,2111,B000724
CA-2016-114713,4558,0.2,512,B000725
CA-2017-144113,1756,0.2,636,B000726
CA-2017-144113,5599,0.2,559,B000727
US-2016-150861,18272,0.0,8405,B000728
US-2016-150861,40003,0.4,-15334,B000729
US-2016-150861,3363,0.0,1008,B000730
US-2016-150861,54264,0.1,10249,B000731
US-2016-150861,630,0.0,302,B000732
CA-2017-131954,24294,0.0,971,B000733
CA-2017-131954,17997,0.0,8638,B000734
CA-2017-131954,9969,0.2,3364,B000735
CA-2017-131954,2793,0.2,942,B000736
CA-2017-131954,8498,0.0,1869,B000737
CA-2017-131954,1872,0.2,655,B000738
CA-2014-132500,4998,0.0,849,B000739
CA-2014-112326,1178,0.2,427,B000740
CA-2014-112326,27273,0.2,-6477,B000741
CA-2014-112326,354,0.8,-548,B000742
US-2016-146710,5152,0.2,-1094,B000743
US-2016-146710,352,0.2,114,B000744
US-2016-146710,462,0.2,167,B000745
US-2016-146710,5516,0.2,620,B000746
CA-2014-124429,56712,0.2,-2835,B000747
CA-2014-124429,35932,0.0,718,B000748
CA-2016-150889,1199,0.2,89,B000749
CA-2017-126074,5805,0.0,2670,B000750
CA-2017-126074,15774,0.0,5678,B000751
CA-2017-126074,5698,0.0,2279,B000752
CA-2017-126074,288,0.0,141,B000753
CA-2016-110499,119997,0.2,37499,B000754
CA-2015-135272,7992,0.0,2877,B000755
CA-2016-140928,38343,0.45,-16731,B000756
CA-2014-106803,2456,0.0,687,B000757
CA-2014-106803,11980,0.0,4792,B000758
CA-2017-117240,1312,0.2,426,B000759
CA-2017-133333,2272,0.0,1022,B000760
CA-2015-112319,5832,0.0,2799,B000761
CA-2017-126046,1239,0.0,569,B000762
CA-2015-114923,10798,0.4,-2699,B000763
CA-2014-162775,1136,0.0,533,B000764
CA-2014-162775,5094,0.0,2547,B000765
CA-2014-162775,64674,0.0,25869,B000766
CA-2014-162775,564,0.0,270,B000767
CA-2014-162775,57258,0.0,3435,B000768
CA-2014-106810,31088,0.2,2331,B000769
CA-2016-157245,64196,0.0,17974,B000770
CA-2017-104220,1828,0.0,914,B000771
CA-2017-104220,20700,0.0,5175,B000772
CA-2017-104220,3235,0.0,1617,B000773
CA-2017-104220,771,0.0,346,B000774
CA-2017-104220,4029,0.0,1088,B000775
CA-2017-104220,3458,0.0,1452,B000776
CA-2014-165974,3276,0.2,368,B000777
CA-2015-144267,54400,0.2,4080,B000778
CA-2015-144267,5994,0.0,2817,B000779
CA-2015-144267,2392,0.0,1172,B000780
CA-2015-144267,428,0.0,192,B000781
US-2015-157014,3207,0.7,-2244,B000782
US-2015-157014,2400,0.2,-270,B000783
US-2015-157014,3549,0.5,-1561,B000784
US-2015-157014,4798,0.2,59,B000785
CA-2015-154921,18669,0.0,8774,B000786
CA-2017-129567,1745,0.2,589,B000787
CA-2015-154620,34892,0.2,3489,B000788
CA-2015-115938,14396,0.0,6910,B000789
CA-2015-115938,1542,0.0,416,B000790
CA-2015-115938,4304,0.0,2108,B000791
CA-2015-115938,33294,0.0,7990,B000792
CA-2016-105256,136396,0.2,8524,B000793
CA-2014-156433,996,0.0,458,B000794
CA-2014-156433,2172,0.0,1064,B000795
CA-2017-151428,2016,0.0,987,B000796
CA-2015-124653,13279,0.0,6373,B000797
CA-2015-124653,1296,0.0,622,B000798
CA-2015-124653,2156,0.0,1034,B000799
CA-2015-101910,28392,0.2,1774,B000800
CA-2017-105809,2223,0.0,733,B000801
CA-2017-105809,21596,0.2,1889,B000802
CA-2016-136133,35532,0.0,9948,B000803
CA-2016-115504,1296,0.0,622,B000804
CA-2017-135783,1828,0.0,621,B000805
CA-2014-134313,4317,0.2,431,B000806
CA-2014-134313,198396,0.2,24799,B000807
CA-2015-140921,2840,0.0,1107,B000808
CA-2015-140921,14997,0.0,5098,B000809
CA-2014-151995,1152,0.0,322,B000810
CA-2014-151995,129855,0.0,31165,B000811
CA-2014-151995,21392,0.0,6203,B000812
CA-2014-151995,2578,0.0,257,B000813
CA-2017-143686,1828,0.0,621,B000814
CA-2017-143686,139993,0.0,60196,B000815
CA-2015-106565,5184,0.0,2488,B000816
CA-2016-149370,534,0.2,187,B000817
CA-2014-140858,4147,0.2,1451,B000818
CA-2014-140858,316,0.7,-242,B000819
CA-2014-140858,122846,0.3,0,B000820
CA-2014-140858,3108,0.7,-2279,B000821
CA-2014-140858,33552,0.2,11743,B000822
CA-2017-101434,23997,0.0,7199,B000823
CA-2017-101434,982,0.0,481,B000824
US-2014-102071,6780,0.0,406,B000825
US-2014-102071,16797,0.0,4031,B000826
CA-2017-126956,3500,0.0,1680,B000827
CA-2017-126956,3724,0.0,1079,B000828
CA-2017-126956,1528,0.0,748,B000829
CA-2017-129462,30195,0.0,9058,B000830
CA-2017-129462,18066,0.0,5058,B000831
CA-2017-129462,19198,0.0,5183,B000832
CA-2017-129462,6598,0.0,1715,B000833
CA-2016-165316,3521,0.2,264,B000834
CA-2016-165316,2369,0.2,651,B000835
CA-2016-165316,26547,0.5,-11149,B000836
US-2014-115987,5118,0.8,-7933,B000837
US-2017-156083,966,0.2,326,B000838
US-2016-137547,2107,0.2,158,B000839
CA-2015-100454,6045,0.0,1632,B000840
CA-2015-100454,1152,0.0,334,B000841
CA-2015-100454,18604,0.2,930,B000842
CA-2016-161669,3744,0.2,1170,B000843
CA-2016-161669,2697,0.2,876,B000844
CA-2016-161669,1136,0.0,329,B000845
CA-2016-161669,1462,0.0,687,B000846
CA-2015-114300,8372,0.0,2344,B000847
CA-2015-114300,28794,0.0,7774,B000848
CA-2017-107503,4889,0.2,855,B000849
CA-2014-107755,11536,0.0,4960,B000850
CA-2016-152534,516,0.0,134,B000851
CA-2016-152534,3888,0.0,1866,B000852
CA-2016-113747,18588,0.0,5018,B000853
CA-2016-123274,4446,0.0,1467,B000854
CA-2016-123274,24294,0.0,971,B000855
CA-2014-125612,3996,0.0,1878,B000856
CA-2014-125612,10230,0.0,2659,B000857
CA-2014-125612,2136,0.0,576,B000858
CA-2017-161984,761,0.0,357,B000859
CA-2017-161984,716,0.0,358,B000860
CA-2014-133851,736,0.0,14,B000861
CA-2014-133851,2310,0.0,1062,B000862
CA-2016-134474,19147,0.2,4068,B000863
CA-2016-134474,524,0.2,59,B000864
CA-2016-134474,5918,0.2,517,B000865
CA-2014-149020,289,0.0,135,B000866
CA-2014-149020,5194,0.0,2129,B000867
CA-2016-134362,1593,0.2,517,B000868
CA-2014-136742,4491,0.7,-3592,B000869
CA-2016-158099,114147,0.7,-76098,B000870
CA-2016-158099,28078,0.4,-4679,B000871
CA-2015-131128,3444,0.0,1722,B000872
CA-2014-148488,1136,0.0,522,B000873
CA-2014-148488,10634,0.2,3722,B000874
CA-2017-114636,19216,0.2,6725,B000875
CA-2016-116736,32258,0.0,6451,B000876
CA-2016-116736,2999,0.0,1319,B000877
CA-2016-116736,37197,0.0,6695,B000878
US-2014-158638,589,0.7,-412,B000879
CA-2017-111689,6847,0.2,2310,B000880
CA-2017-111689,124290,0.1,26239,B000881
CA-2015-129098,3084,0.0,832,B000882
US-2017-123463,1348,0.0,593,B000883
CA-2016-165148,3140,0.0,1004,B000884
CA-2014-134061,1746,0.0,593,B000885
CA-2015-143602,1394,0.2,453,B000886
CA-2017-115364,8376,0.0,167,B000887
CA-2017-150707,3765,0.0,1845,B000888
CA-2014-104976,3468,0.0,1699,B000889
CA-2017-132934,14994,0.0,1499,B000890
CA-2017-132934,5131,0.2,1860,B000891
CA-2017-133256,454,0.0,204,B000892
CA-2017-133256,1592,0.0,541,B000893
CA-2017-133256,54391,0.0,13597,B000894
CA-2016-105494,15582,0.0,4207,B000895
CA-2016-105494,7000,0.2,2450,B000896
CA-2016-140634,1564,0.2,508,B000897
CA-2014-144407,10360,0.0,5180,B000898
CA-2017-160983,4696,0.0,2254,B000899
US-2016-114622,890,0.7,-652,B000900
CA-2017-150959,1044,0.2,339,B000901
CA-2017-150959,1833,0.8,-3208,B000902
CA-2017-132353,32397,0.2,2024,B000903
CA-2016-130477,2004,0.0,961,B000904
CA-2016-130477,6495,0.0,259,B000905
CA-2016-130477,1296,0.0,622,B000906
CA-2017-143259,32313,0.2,1211,B000907
CA-2017-143259,9093,0.0,272,B000908
CA-2017-143259,5277,0.2,1979,B000909
CA-2017-137596,119980,0.0,32394,B000910
CA-2017-137596,192878,0.0,82937,B000911
CA-2017-137596,35238,0.0,8104,B000912
CA-2015-133627,2220,0.0,910,B000913
CA-2017-102519,4694,0.0,1924,B000914
CA-2017-102519,14372,0.0,5605,B000915
US-2014-141215,9991,0.3,-1855,B000916
US-2014-141215,79794,0.3,-5699,B000917
US-2014-141215,856,0.8,-1456,B000918
CA-2016-165218,14935,0.2,5040,B000919
CA-2016-165218,1299,0.2,-81,B000920
CA-2014-138296,2456,0.0,687,B000921
CA-2015-111164,8514,0.0,3490,B000922
CA-2015-111164,2199,0.0,1055,B000923
CA-2015-111164,40660,0.0,11384,B000924
CA-2016-149797,84156,0.2,29454,B000925
CA-2014-132962,1555,0.2,544,B000926
CA-2014-132962,25200,0.2,5355,B000927
CA-2015-115091,4620,0.0,1293,B000928
CA-2015-115091,2884,0.0,951,B000929
CA-2017-144932,1459,0.2,255,B000930
CA-2017-144932,8985,0.2,2134,B000931
CA-2017-144932,1387,0.2,502,B000932
CA-2017-114216,1219,0.2,411,B000933
CA-2016-140081,4505,0.2,1520,B000934
CA-2016-140081,2971,0.7,-2179,B000935
CA-2016-140081,1555,0.2,544,B000936
CA-2016-140081,44769,0.2,3357,B000937
US-2017-111745,15999,0.0,5439,B000938
CA-2015-148250,1296,0.0,622,B000939
CA-2015-148250,13447,0.0,3496,B000940
CA-2016-105760,1712,0.0,804,B000941
CA-2016-142958,609,0.2,220,B000942
CA-2016-142958,111427,0.2,4178,B000943
CA-2015-120880,3240,0.0,1555,B000944
CA-2015-120880,54057,0.0,14054,B000945
CA-2015-120880,16776,0.2,6291,B000946
US-2015-140200,39316,0.5,-20444,B000947
US-2017-110576,51648,0.2,-1291,B000948
US-2017-110576,100723,0.2,7554,B000949
US-2017-110576,206532,0.4,-61959,B000950
US-2017-110576,1555,0.2,544,B000951
US-2017-110576,2534,0.2,792,B000952
CA-2017-131156,2547,0.2,764,B000953
CA-2017-136539,2716,0.2,271,B000954
CA-2017-136539,7885,0.32,-1159,B000955
CA-2017-119305,17380,0.0,4345,B000956
CA-2017-102414,2959,0.2,258,B000957
CA-2017-102414,475,0.7,-316,B000958
CA-2017-102414,1555,0.2,563,B000959
CA-2015-112571,20460,0.0,5319,B000960
CA-2017-152142,32156,0.2,2813,B000961
CA-2015-160059,624,0.0,305,B000962
CA-2016-120859,2188,0.0,1094,B000963
CA-2014-127488,460,0.2,167,B000964
CA-2017-135279,982,0.0,481,B000965
CA-2017-135279,3597,0.0,971,B000966
CA-2017-135279,1296,0.0,622,B000967
CA-2017-135279,19160,0.0,9196,B000968
CA-2017-135279,864,0.0,423,B000969
CA-2017-135279,50181,0.0,0,B000970
CA-2014-115791,12710,0.2,2859,B000971
CA-2014-115791,12420,0.4,-3105,B000972
CA-2014-115791,1858,0.7,-1363,B000973
CA-2014-115791,3007,0.2,1014,B000974
US-2017-103247,16093,0.0,321,B000975
US-2017-103247,7579,0.2,2557,B000976
US-2017-100209,108,0.7,-79,B000977
CA-2017-159366,305998,0.1,67999,B000978
CA-2016-145499,328,0.7,-262,B000979
CA-2015-157035,3402,0.0,1666,B000980
CA-2016-144939,59929,0.1,9322,B000981
CA-2014-163419,339,0.2,80,B000982
CA-2014-163419,55998,0.2,5599,B000983
CA-2014-163419,60391,0.2,7548,B000984
CA-2017-100314,796,0.2,258,B000985
CA-2017-100314,2796,0.2,943,B000986
CA-2017-100314,33651,0.4,4486,B000987
CA-2015-146829,111,0.8,-189,B000988
CA-2017-167899,52004,0.0,7280,B000989
CA-2017-167899,1797,0.0,521,B000990
CA-2015-153549,116692,0.2,13127,B000991
CA-2016-110023,1462,0.2,548,B000992
CA-2016-105585,1023,0.0,491,B000993
CA-2016-105585,15490,0.0,6970,B000994
CA-2014-117639,271593,0.0,127648,B000995
CA-2014-117639,61797,0.0,17303,B000996
CA-2015-162537,1067,0.0,490,B000997
CA-2015-162537,3663,0.0,989,B000998
CA-2015-162537,2410,0.0,915,B000999
CA-2015-162537,3311,0.0,1291,B001000
CA-2016-155488,4402,0.0,1144,B001001
CA-2015-124891,230965,0.0,76218,B001002
CA-2015-124891,109078,0.4,-29087,B001003
CA-2015-124891,1944,0.0,933,B001004
CA-2015-126445,48465,0.0,9208,B001005
CA-2015-111199,11529,0.2,4035,B001006
CA-2015-105312,708,0.2,247,B001007
CA-2015-105312,440,0.7,-352,B001008
US-2017-106705,4475,0.0,2058,B001009
CA-2017-135034,9598,0.2,599,B001010
CA-2014-158540,15172,0.0,2730,B001011
CA-2017-118437,15525,0.0,4657,B001012
CA-2017-118437,1403,0.0,406,B001013
US-2015-126214,161837,0.0,35604,B001014
US-2015-126214,9960,0.0,3685,B001015
CA-2015-133025,3240,0.0,1555,B001016
CA-2015-108665,1396,0.0,670,B001017
CA-2015-108665,15582,0.0,6388,B001018
CA-2015-108665,12495,0.0,249,B001019
CA-2015-108665,60165,0.0,15642,B001020
CA-2015-124450,2274,0.0,886,B001021
CA-2015-124450,126753,0.0,31688,B001022
CA-2015-124450,137992,0.0,64856,B001023
CA-2015-167269,620,0.2,217,B001024
CA-2017-106964,1180,0.2,428,B001025
CA-2016-126529,1555,0.2,544,B001026
CA-2016-126529,6331,0.2,2057,B001027
CA-2016-126529,1558,0.4,-987,B001028
CA-2014-163552,17720,0.0,8328,B001029
CA-2014-163552,19797,0.0,5741,B001030
CA-2014-163552,85494,0.0,21373,B001031
CA-2014-163552,12411,0.0,5212,B001032
CA-2014-163552,1440,0.0,705,B001033
CA-2016-109820,1569,0.2,510,B001034
CA-2016-109820,262,0.7,-192,B001035
CA-2016-109820,1442,0.7,-1057,B001036
CA-2016-113061,8662,0.0,866,B001037
CA-2015-127418,3662,0.2,1373,B001038
CA-2017-121818,2396,0.2,269,B001039
CA-2017-121818,2872,0.2,179,B001040
CA-2016-127670,69716,0.0,14640,B001041
CA-2016-102981,3186,0.0,1115,B001042
CA-2016-102981,72235,0.2,9029,B001043
CA-2017-115651,884,0.2,298,B001044
CA-2017-115651,5846,0.8,-14616,B001045
CA-2017-152702,25460,0.3,-1818,B001046
CA-2016-169103,136396,0.2,8524,B001047
CA-2016-169103,10236,0.2,-383,B001048
CA-2014-139192,111350,0.2,12526,B001049
CA-2014-139192,9999,0.0,3799,B001050
US-2015-153500,16846,0.2,-2948,B001051
US-2015-153500,672,0.2,243,B001052
US-2015-153500,28288,0.2,5657,B001053
CA-2015-110667,1116,0.0,435,B001054
CA-2015-110667,10840,0.0,2276,B001055
CA-2015-110667,8234,0.2,2779,B001056
CA-2015-110667,908,0.2,329,B001057
CA-2017-167150,1993,0.2,722,B001058
CA-2017-167150,6556,0.2,2294,B001059
CA-2016-105284,441,0.2,160,B001060
US-2015-125374,10777,0.3,-2925,B001061
CA-2015-161263,4521,0.2,452,B001062
CA-2015-161263,1041,0.2,-221,B001063
CA-2015-161263,787,0.2,127,B001064
CA-2015-161263,11878,0.4,-2771,B001065
CA-2015-161263,144,0.2,23,B001066
CA-2015-161263,5547,0.7,-4622,B001067
CA-2016-157686,19484,0.2,1217,B001068
US-2017-139955,174,0.2,-34,B001069
US-2015-150161,2517,0.7,-1846,B001070
CA-2015-144652,1946,0.0,505,B001071
CA-2016-152814,2947,0.2,994,B001072
CA-2017-106943,864,0.2,302,B001073
CA-2016-134348,627,0.7,-459,B001074
CA-2016-134348,436,0.7,-334,B001075
CA-2016-134348,3198,0.2,199,B001076
CA-2016-161781,4088,0.0,1062,B001077
CA-2017-132521,11996,0.0,3358,B001078
CA-2017-132521,3144,0.0,848,B001079
CA-2017-132521,688,0.2,232,B001080
CA-2015-110016,1992,0.0,936,B001081
CA-2015-110016,110691,0.0,12176,B001082
US-2016-143819,83659,0.4,-26492,B001083
US-2016-143819,2638,0.0,1213,B001084
US-2016-143819,36292,0.0,10524,B001085
US-2016-143819,489993,0.0,240096,B001086
CA-2016-167584,648,0.0,311,B001087
CA-2016-166163,7197,0.2,719,B001088
CA-2016-166163,315,0.0,151,B001089
CA-2017-158407,3198,0.2,199,B001090
CA-2017-158407,7198,0.2,2519,B001091
CA-2015-143490,12015,0.0,3364,B001092
CA-2015-143490,21918,0.2,1917,B001093
CA-2015-165085,2890,0.0,1416,B001094
CA-2015-165085,35596,0.0,10322,B001095
CA-2017-160423,34820,0.2,3046,B001096
CA-2017-160423,3578,0.7,-2862,B001097
CA-2014-159338,44784,0.2,1119,B001098
CA-2016-107216,704,0.0,204,B001099
CA-2016-107216,873,0.0,410,B001100
CA-2016-107216,2929,0.0,966,B001101
CA-2016-107216,864,0.0,250,B001102
US-2017-145863,269,0.8,-471,B001103
US-2017-145863,293,0.8,-498,B001104
CA-2016-112340,2292,0.0,1123,B001105
US-2016-110156,10070,0.2,-1636,B001106
US-2016-110156,232,0.6,-75,B001107
US-2016-110156,1078,0.8,-1724,B001108
US-2016-110156,5836,0.2,2188,B001109
US-2016-110156,4096,0.2,1382,B001110
US-2016-110156,7195,0.2,2518,B001111
US-2016-110156,1036,0.2,362,B001112
US-2016-110156,119,0.8,-202,B001113
CA-2017-140585,4667,0.2,1633,B001114
CA-2017-140585,11983,0.15,-1268,B001115
CA-2017-140585,11998,0.0,5759,B001116
CA-2016-144855,630,0.0,302,B001117
CA-2015-142755,27989,0.0,13715,B001118
CA-2015-142755,61995,0.0,11159,B001119
CA-2015-142755,436,0.0,204,B001120
CA-2015-142755,1528,0.0,748,B001121
US-2014-147627,69993,0.0,18198,B001122
US-2014-147627,2296,0.0,665,B001123
US-2014-147627,3860,0.0,1158,B001124
US-2014-147627,663,0.0,179,B001125
US-2014-147627,2334,0.0,1096,B001126
US-2014-147627,106794,0.0,22426,B001127
CA-2015-105970,1016,0.0,264,B001128
CA-2015-105970,10188,0.0,5094,B001129
CA-2016-112102,34392,0.0,7566,B001130
CA-2016-112102,4099,0.0,2008,B001131
CA-2016-112102,6390,0.0,2875,B001132
US-2016-114776,1944,0.0,933,B001133
US-2016-134908,12460,0.2,-2336,B001134
US-2016-134908,756,0.2,264,B001135
US-2016-148803,8522,0.2,745,B001136
CA-2016-152170,28752,0.0,12938,B001137
CA-2016-152170,3768,0.0,1055,B001138
CA-2016-152170,1998,0.0,899,B001139
CA-2016-152170,2058,0.0,555,B001140
CA-2016-152170,1738,0.0,869,B001141
CA-2014-146969,20460,0.0,5319,B001142
CA-2014-146969,872,0.0,287,B001143
CA-2014-146969,648,0.0,311,B001144
CA-2014-146969,68632,0.2,22305,B001145
CA-2014-146969,6218,0.0,1678,B001146
CA-2015-112452,64407,0.1,10734,B001147
CA-2015-112452,584,0.0,262,B001148
CA-2015-112452,1276,0.0,586,B001149
CA-2015-112452,1095,0.0,43,B001150
CA-2015-112452,59998,0.0,20999,B001151
CA-2015-113971,835,0.2,125,B001152
CA-2017-160395,364,0.0,163,B001153
CA-2017-160395,15976,0.2,5392,B001154
CA-2014-136567,12248,0.0,0,B001155
CA-2014-136567,224448,0.0,49378,B001156
CA-2014-136567,6231,0.0,2928,B001157
CA-2014-136567,45510,0.0,10012,B001158
CA-2016-149314,19518,0.2,1951,B001159
CA-2017-147039,36294,0.0,9073,B001160
CA-2017-147039,1154,0.0,577,B001161
CA-2014-126522,5394,0.0,1564,B001162
CA-2014-127964,999,0.0,459,B001163
CA-2014-127964,12576,0.2,4087,B001164
CA-2014-127964,2532,0.2,917,B001165
CA-2014-117709,4680,0.0,2106,B001166
CA-2015-125416,44793,0.0,4927,B001167
CA-2017-145226,10948,0.0,3393,B001168
CA-2017-145226,27294,0.0,0,B001169
CA-2017-145226,1944,0.0,933,B001170
CA-2017-145226,3192,0.0,829,B001171
US-2014-100279,2238,0.0,1074,B001172
CA-2014-158064,1652,0.2,557,B001173
US-2015-104430,517,0.8,-776,B001174
CA-2015-132080,5011,0.2,1628,B001175
CA-2016-161207,2793,0.0,809,B001176
CA-2014-120243,1156,0.0,543,B001177
CA-2016-113621,17250,0.0,5175,B001178
CA-2016-113621,17997,0.0,4499,B001179
CA-2016-168081,25869,0.2,6467,B001180
CA-2014-128146,132293,0.0,35719,B001181
CA-2014-128146,376,0.0,109,B001182
CA-2017-138779,2174,0.2,733,B001183
CA-2017-138779,792,0.2,69,B001184
CA-2014-127131,1209,0.2,423,B001185
CA-2014-127131,48588,0.0,971,B001186
CA-2014-127131,2592,0.0,1244,B001187
CA-2014-127131,19758,0.0,5334,B001188
CA-2017-117212,8192,0.0,2211,B001189
CA-2017-117212,88953,0.2,6671,B001190
CA-2017-117212,89222,0.2,8922,B001191
CA-2017-117212,22392,0.0,10972,B001192
CA-2017-117212,2312,0.0,1132,B001193
US-2015-130519,1555,0.2,544,B001194
US-2015-130519,1571,0.2,255,B001195
US-2015-130519,2467,0.2,215,B001196
US-2015-130519,5596,0.2,-209,B001197
CA-2016-130946,43192,0.2,6478,B001198
CA-2016-130946,9598,0.3,-411,B001199
CA-2016-130946,108879,0.8,-185094,B001200
CA-2016-114727,54400,0.2,4080,B001201
CA-2016-114727,187,0.7,-143,B001202
CA-2016-114727,85435,0.2,1067,B001203
CA-2016-114727,59356,0.2,0,B001204
CA-2016-114727,33804,0.2,-3380,B001205
CA-2017-133235,27195,0.2,1699,B001206
CA-2016-137050,1121,0.0,336,B001207
CA-2016-137050,914,0.2,320,B001208
CA-2016-137050,1407,0.0,689,B001209
CA-2016-137050,4186,0.0,1046,B001210
CA-2016-137050,854,0.2,288,B001211
